event_id,country_id,provstate,city,crit1,crit2,crit3,doubtterr,alternative_id,multiple,success,suicide,nkill,nkillus,nkillter
202009280023,92,Punjab,Phagwara,1,1,1,0,0,1,1,0,0,0,0
202009280024,92,Punjab,Phagwara,1,1,1,0,0,1,1,0,0,0,0
202009280031,76,Volta,Ho,1,1,1,0,0,0,1,0,0,0,0
202009280035,200,Al Hasakah,Hasakah,1,1,1,0,0,0,1,0,0,0,0
202009280036,147,Plateau,Kpachudu,1,1,1,0,0,0,1,0,3,0,0
202009290003,4,Ghor,Awlad-e-Khairullah,1,1,1,0,0,0,1,0,1,0,0
202009290004,4,Daykundi,Dasht-e-Sulaiman,1,1,1,0,0,0,1,0,14,0,0
202009290008,182,Gedo,Beled Hawo,1,1,0,1,1,0,1,0,1,0,0
202009290011,153,Khyber Pakhtunkhwa,Mardan district,1,1,1,0,0,0,1,0,4,0,0
202009290012,4,Uruzgan,Deh Rahwod district,1,1,0,1,1,0,1,0,21,0,21
202009290013,4,Ghazni,Ghazni,1,1,1,0,0,0,1,0,1,0,0
202009290014,92,Jammu and Kashmir,Marhama,1,1,0,1,1,0,0,0,0,0,0
202009290017,160,Agusan del Norte,Baleguian,1,1,1,0,0,0,0,0,0,0,0
202009290018,4,Faryab,Pashtun Kot district,1,1,0,1,1,0,1,0,1,0,0
202009300001,4,Ghor,Dahan Tafraqi,1,1,1,0,0,0,1,0,1,0,0
202009300003,4,Baghlan,Khost Wa Firing district,1,1,1,0,0,0,1,0,1,0,0
202009300005,4,Helmand,Nahri Saraj district,1,1,0,1,1,0,1,1,10,0,1
202009300006,4,Kabul,Kabul,1,1,1,0,0,0,1,0,0,0,0
202009300007,147,Borno,Marte,1,1,0,1,1,0,1,0,10,0,0
202009300009,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202009300011,95,Saladin,Baiji,1,1,0,1,1,0,1,0,3,0,0
202009300012,95,Arbil,Gazna,1,1,1,0,0,1,1,0,0,0,0
202009300013,95,Arbil,Koysinjaq,1,1,1,0,0,1,1,0,0,0,0
202009300014,92,Chhattisgarh,Bardela,1,1,1,0,0,1,1,0,1,0,0
202009300015,92,Chhattisgarh,Gangala,1,1,1,0,0,1,1,0,1,0,0
202009300016,4,Kandahar,Shah Wali Kot district,1,1,1,0,0,0,0,0,0,0,0
202009300019,4,Ghor,Du Layna district,1,1,1,0,0,0,1,0,1,0,0
202009300020,229,Ituri,Gety,1,1,0,1,1,0,1,0,11,0,6
202009300022,229,Ituri,Akeso,1,1,1,0,0,0,1,0,2,0,0
202009300023,229,Ituri,Di,1,1,1,0,0,0,1,0,2,0,0
202009300025,160,Basilan,Ba-As,0,1,1,1,2,0,0,0,0,0,0
202009300026,217,Washington,Shoreline,1,1,1,0,0,0,1,0,0,0,0
202009300027,137,Cabo Delgado,Mucojo,1,1,1,0,0,1,1,0,1,0,0
202009300031,153,Khyber Pakhtunkhwa,Lal Qila,1,1,1,0,0,0,0,0,0,0,0
202009300033,217,Georgia,South Fulton,1,1,1,0,0,0,1,0,0,0,0
202010010003,4,Herat,Tangi Galatoot,1,1,1,0,0,0,1,0,1,0,0
202010010006,95,Babil,Shomali,1,1,1,0,0,0,0,0,0,0,0
202010010007,182,Banaadir,Mogadishu,1,1,1,0,0,0,1,1,4,0,1
202010010008,205,Songkhla,Ban Klong Prathu,1,1,0,1,1,0,1,0,1,0,0
202010010010,4,Faryab,Pashtun Kot district,1,1,1,0,0,0,1,0,1,0,0
202010010015,200,Al Hasakah,Al-Thalja,1,1,1,0,0,0,1,0,0,0,0
202010010018,95,Diyala,Kasib,1,1,0,1,1,0,1,0,0,0,0
202010010019,153,Khyber Pakhtunkhwa,Galgot,1,0,1,1,3,0,1,0,1,0,0
202010010022,147,Kaduna,Maraban Rido,1,1,1,0,0,0,1,0,1,0,0
202010010023,45,Norte de Santander,La Gabarra,1,1,0,1,1,0,1,0,0,0,0
202010010024,137,Cabo Delgado,Pangane,1,1,1,0,0,1,1,0,2,0,0
202010010025,137,Cabo Delgado,Nambo,1,1,1,0,0,1,1,0,1,0,0
202010010026,137,Cabo Delgado,Runho,1,1,1,0,0,1,1,0,1,0,0
202010010027,137,Cabo Delgado,Rueia,1,1,1,0,0,1,1,0,1,0,0
202010010028,137,Cabo Delgado,Messano,1,1,1,0,0,1,1,0,1,0,0
202010010029,137,Cabo Delgado,Naunde,1,1,1,0,0,1,1,0,1,0,0
202010010030,137,Cabo Delgado,Manica,1,1,1,0,0,1,1,0,1,0,0
202010020001,4,Kapisa,Kohband district,1,1,1,0,0,0,1,0,3,0,1
202010020003,4,Takhar,Baharak district,1,1,1,0,0,1,1,0,3,0,2
202010020004,4,Khost,Habashkhel,1,1,1,0,0,0,1,0,1,0,0
202010020014,229,North Kivu,Mamove,1,1,1,0,0,0,1,0,7,0,0
202010020017,205,Narathiwat,Jampha Kor Moo 1,1,1,0,1,1,1,1,0,0,0,0
202010020018,205,Narathiwat,Jampha Kor Moo 1,1,1,0,1,1,1,1,0,0,0,0
202010020020,4,Nangarhar,Kama district,1,1,1,0,0,0,1,0,2,0,0
202010020021,4,Kandahar,Arghandab district,1,1,0,1,1,0,1,0,3,0,3
202010030001,4,Khost,Warzi,1,1,1,0,0,0,1,0,2,0,0
202010030002,4,Parwan,Pada Khwab,1,1,1,0,0,0,1,0,1,0,0
202010030004,4,Kandahar,Nadi,1,1,1,0,0,0,1,0,2,0,0
202010030005,4,Kapisa,Essakhel,1,1,1,0,0,0,1,0,4,0,0
202010030006,200,Aleppo,Bab,1,1,1,0,0,0,1,0,3,0,0
202010030009,182,Lower Juba,Kismayo,1,1,1,0,0,0,1,0,0,0,0
202010030010,4,Kandahar,Maywand district,1,1,0,1,1,0,1,1,1,0,1
202010030011,4,Logar,Puli Alam,1,1,1,0,0,0,1,0,3,0,0
202010030014,95,Diyala,Islah,1,1,0,1,1,1,1,0,0,0,0
202010030015,95,Diyala,Shaykh Baba,1,1,0,1,1,1,1,0,0,0,0
202010030016,92,Jammu and Kashmir,Verinag,1,1,1,0,0,0,0,0,0,0,0
202010030017,228,Shabwah,Bir Ali,1,1,1,0,0,0,1,0,0,0,0
202010030020,4,Wardak,Arghandi,1,1,1,0,0,0,0,0,0,0,0
202010030022,228,Abyan,Lawdar district,1,1,1,0,0,0,1,0,1,0,0
202010030026,43,Araucania,Collipulli,1,1,1,0,0,0,1,0,1,0,0
202010040002,4,Kabul,Kabul,1,1,1,0,0,0,1,0,2,0,0
202010040004,4,Paktia,Gardez,1,1,1,0,0,0,1,0,1,0,0
202010040006,153,Balochistan,Katwai,1,1,1,0,0,0,0,0,0,0,0
202010040007,95,Najaf,Najaf,1,1,1,0,0,0,1,0,0,0,0
202010040008,95,Kirkuk,Khabazah,1,1,1,0,0,0,1,0,0,0,0
202010040009,160,Zamboanga del Norte,Poblacion,1,1,1,0,0,0,1,0,1,0,0
202010040010,160,Surigao del Sur,Banahao,1,1,1,0,0,0,1,0,3,0,0
202010040011,160,Surigao del Sur,Lanuza,1,1,0,1,1,0,1,0,1,0,0
202010040012,92,Arunachal Pradesh,Tengmo,1,1,0,1,1,0,1,0,1,0,0
202010040013,4,Kabul,Kabul,1,1,1,0,0,0,0,0,0,0,0
202010040014,4,Kabul,Qabr-i-Qazi,1,1,1,0,0,0,1,0,0,0,0
202010040015,4,Kabul,Kabul,1,1,1,0,0,0,0,0,1,0,0
202010040016,173,Jazan,Ardah,1,1,1,0,0,0,1,0,0,0,0
202010040017,75,Saxony,Dresden,1,1,1,0,0,0,1,0,1,0,0
202010040020,160,Laguna,San Antonio,1,1,1,0,0,0,1,0,2,0,0
202010040021,4,Baghlan,Kotal-e-Murgh,1,1,1,0,0,0,0,0,3,0,0
202010040022,33,Centre-Nord,Pissila,1,1,1,0,0,0,1,0,25,0,0
202010040023,75,Hamburg,Hamburg,1,1,1,0,0,0,1,0,0,0,0
202010040024,229,Ituri,Liseyi,1,1,1,0,0,0,1,0,4,0,0
202010040025,229,Ituri,Iga Barrier,1,1,1,0,0,0,1,0,1,0,0
202010040029,217,Georgia,South Fulton,1,1,1,0,0,0,1,0,0,0,0
202010050002,4,Helmand,Basalan,1,1,1,0,0,0,1,0,1,0,0
202010050003,4,Laghman,Sultan Ghazi,1,1,1,0,0,0,0,1,9,0,1
202010050004,4,Helmand,Lashkar Gah,1,1,1,0,0,0,1,0,1,0,0
202010050009,95,Baghdad,Baghdad,1,1,1,0,0,1,1,0,0,0,0
202010050010,95,Baghdad,Baghdad,1,1,1,0,0,1,1,0,0,0,0
202010050011,95,Al Anbar,Fallujah,1,1,1,0,0,0,1,0,0,0,0
202010050012,92,Jammu and Kashmir,Pampore,1,1,1,0,0,0,1,0,2,0,0
202010050013,92,Jammu and Kashmir,Tral,1,1,1,0,0,0,0,0,0,0,0
202010050014,95,Kirkuk,Nakar,1,1,1,0,0,0,1,0,4,0,0
202010050015,153,Khyber Pakhtunkhwa,Peshawar,0,1,1,1,2,0,1,0,1,0,0
202010050016,160,Sulu,Igasan,1,1,1,0,0,0,1,0,1,0,0
202010050017,200,Aleppo,Afrin,1,1,1,0,0,0,1,0,0,0,0
202010050019,155,West Bank,Einav,1,1,0,1,1,0,0,0,0,0,0
202010050020,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202010050022,229,North Kivu,Mamove,1,1,1,0,0,0,1,0,10,0,0
202010050023,155,West Bank,Beit Einun,1,1,1,0,0,0,0,0,0,0,0
202010050035,43,Bio-Bio,Concepcion,1,1,1,0,0,0,1,0,0,0,0
202010050036,4,Paktia,Mirzakah,1,1,1,0,0,0,1,0,0,0,0
202010060002,4,Helmand,Yakhchal,1,1,0,1,1,0,1,1,5,0,1
202010060005,153,Khyber Pakhtunkhwa,Namaz Kot,1,1,1,0,0,0,1,0,0,0,0
202010060007,104,Mandera,Duse,1,1,1,0,0,0,1,0,0,0,0
202010060008,92,Jammu and Kashmir,Nunar,1,1,1,0,0,0,0,0,2,0,1
202010060009,182,Galguduud,Dhusamareb,1,1,1,0,0,0,1,0,0,0,0
202010060010,200,Aleppo,Bab,1,1,1,0,0,0,1,0,17,0,0
202010060011,4,Laghman,Qarghayi district,1,1,1,0,0,0,0,0,0,0,0
202010060013,160,Misamis Oriental,Bulahan,1,1,1,0,0,0,1,0,0,0,0
202010060016,92,Chhattisgarh,Surnar,1,1,0,1,1,0,0,0,0,0,0
202010060017,123,Mopti,Birga-Peulh,1,1,0,1,1,0,1,0,3,0,0
202010060018,147,Plateau,Wereng,1,1,1,0,0,0,1,0,6,0,0
202010060019,4,Kabul,Kabul,1,1,0,1,1,0,1,0,0,0,0
202010060020,228,Al Hudaydah,Fazzah,1,1,0,1,1,1,0,0,6,0,6
202010060021,173,Najran,Najran,1,1,1,0,0,0,0,0,0,0,0
202010060023,228,Al Hudaydah,Hudaydah,1,1,1,1,5,1,1,0,1,0,0
202010060024,228,Al Hudaydah,Hudaydah,1,1,1,0,0,1,0,0,0,0,0
202010060025,228,Al Hudaydah,Bayt al Marui,1,1,0,1,1,1,1,0,13,0,13
202010060026,228,Al Hudaydah,Jabaliya,1,1,0,1,1,1,0,0,6,0,6
202010060027,4,Nangarhar,Sasobai,1,1,1,0,0,0,1,0,3,0,0
202010060028,137,Sofala,Chibabava district,1,1,1,0,0,0,1,0,0,0,0
202010060029,228,Taizz,Mukha,1,1,0,1,1,0,1,0,0,0,0
202010060031,228,Ad Dali,Battar,1,1,1,0,0,1,1,0,0,0,0
202010060032,228,Ad Dali,Hajar,1,1,1,0,0,1,1,0,0,0,0
202010060033,228,Hadramawt,Seiyun,1,1,1,0,0,0,1,0,1,0,0
202010060037,123,Segou,Farabougou,1,1,1,0,0,0,1,0,1,0,0
202010070001,4,Laghman,Anda Kori,1,1,1,0,0,0,1,0,3,0,0
202010070002,4,Zabul,Ibrahim Manda,1,1,1,0,0,0,1,0,3,0,0
202010070003,4,Kapisa,Khisha Chena,1,1,1,0,0,0,1,0,3,0,0
202010070004,4,Takhar,Nahr-e-Aab,1,1,1,0,0,0,1,0,2,0,0
202010070005,4,Baghlan,Chashma Sher,1,1,0,1,1,0,1,0,4,0,0
202010070007,95,Diyala,Zaganiah,1,1,1,0,0,0,1,0,0,0,0
202010070008,4,Balkh,Hairatan,1,1,1,0,0,0,1,0,0,0,0
202010070009,182,Middle Shebelle,Basra,1,1,0,1,1,0,1,0,6,0,0
202010070010,182,Middle Shebelle,Jowhar,1,1,1,0,0,0,1,0,3,0,0
202010070011,4,Kandahar,Fasel,1,1,1,0,0,0,1,0,1,0,0
202010070012,4,Kandahar,Maruf district,1,1,1,0,0,0,1,1,1,0,1
202010070013,200,Deir ez-Zor,Shahil,1,1,1,0,0,0,1,0,1,0,0
202010070015,160,Samar,Tagbayaon,1,1,1,0,0,0,1,0,0,0,0
202010070016,182,Banaadir,Mogadishu,1,1,0,1,1,0,1,0,3,0,0
202010070017,45,Caqueta,Girasoles,1,1,1,0,0,0,1,0,0,0,0
202010070019,229,North Kivu,Akwekwe,1,1,1,0,0,1,1,0,7,0,0
202010070020,229,North Kivu,Bayeyi,1,1,1,0,0,1,1,0,1,0,0
202010070021,229,Ituri,Fichama,1,1,1,0,0,0,1,0,2,0,0
202010070022,228,Al Hudaydah,Hudaydah,1,1,1,0,0,1,1,0,1,0,0
202010070023,228,Al Hudaydah,Hudaydah,1,1,1,0,0,1,1,0,0,0,0
202010070027,228,Al Hudaydah,Mandar,1,1,1,0,0,1,1,0,0,0,0
202010080001,4,Uruzgan,Khas Uruzgan district,1,1,1,0,0,0,1,0,11,0,3
202010080003,4,Nimroz,Khash Rod district,1,1,1,0,0,0,1,0,2,0,0
202010080005,4,Jawzjan,Jabbar-e-Shahid,1,1,1,0,0,0,1,0,2,0,0
202010080008,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,1,0,0
202010080012,4,Takhar,Ay Khanom,1,1,1,0,0,0,1,0,7,0,0
202010080014,160,Misamis Oriental,Napaliran,1,1,1,0,0,0,1,0,0,0,0
202010080015,92,Chhattisgarh,Kongam,1,1,1,0,0,0,1,0,0,0,0
202010080018,95,Dihok,Gilak,1,1,1,0,0,0,1,0,1,0,0
202010080020,153,Balochistan,Turbat,1,1,1,0,0,0,1,0,1,0,0
202010080022,160,Samar,Cagnipa,1,1,1,0,0,0,1,0,2,0,0
202010080023,182,Lower Shebelle,Bar Isma'in,1,1,0,1,1,0,1,0,1,0,0
202010080027,35,Minsk,Zhodzina,1,1,1,0,0,0,1,0,0,0,0
202010080028,4,Faryab,Anabig,1,1,1,0,0,0,1,0,8,0,8
202010080029,76,Northern,Sanguli-Labaldo,1,1,1,0,0,0,1,0,1,0,0
202010080035,92,Uttar Pradesh,Haripur,1,1,1,0,0,0,1,0,1,0,0
202010090001,4,Herat,Sarayek,1,1,1,0,0,0,1,0,3,0,0
202010090002,4,Ghor,Feroz Koh,1,1,1,0,0,0,1,0,1,0,0
202010090003,200,Al Hasakah,Al-Hawl,1,1,1,0,0,0,1,0,1,0,0
202010090004,95,Nineveh,Abu Fishkah,1,1,1,0,0,0,1,0,1,0,0
202010090006,200,Deir ez-Zor,Sabha,1,1,1,0,0,0,0,0,0,0,0
202010090008,4,Herat,Pashtun Zarghun district,1,1,1,0,0,0,0,0,0,0,0
202010090009,4,Helmand,Nahri Saraj district,1,1,1,0,0,0,1,0,3,0,0
202010090010,4,Helmand,Garmsir district,1,1,1,0,0,0,1,0,1,0,0
202010090012,92,Chhattisgarh,Telam,1,1,1,0,0,1,1,0,0,0,0
202010090014,160,Cagayan,Dagupan,1,1,1,0,0,0,1,0,0,0,0
202010090016,153,Khyber Pakhtunkhwa,Ladha,1,1,0,1,1,0,1,0,1,0,0
202010090017,76,Central,Mfantsiman district,1,1,1,0,0,0,1,0,2,0,0
202010090019,200,Al Hasakah,Al-Hawl,1,1,1,0,0,0,1,0,1,0,0
202010090020,147,Delta,Eku,1,1,1,0,0,0,1,0,2,0,0
202010090021,4,Kandahar,Zhari district,1,1,1,0,0,0,1,0,0,0,0
202010090023,205,Pattani,Bang Kao,1,1,0,1,1,1,1,0,0,0,0
202010090024,205,Pattani,Bang Kao,1,1,0,1,1,1,1,0,1,0,0
202010090028,92,Uttar Pradesh,Ghaziabad,1,1,1,0,0,0,1,0,1,0,0
202010090029,43,Araucania,Angol,1,1,1,0,0,0,1,0,0,0,0
202010090030,217,Massachusetts,Dalton,1,1,1,0,0,0,1,0,0,0,0
202010100003,4,Helmand,Muhajer Bazaar,1,1,1,1,5,0,1,0,5,0,0
202010100005,4,Sari Pul,Balghali,1,1,1,0,0,0,1,0,13,0,0
202010100009,123,Segou,Farabougou,1,1,1,0,0,0,1,0,9,0,0
202010100010,153,Khyber Pakhtunkhwa,Shawal,1,1,0,1,1,0,1,0,2,0,0
202010100013,153,Sindh,Karachi,1,1,1,0,0,0,1,0,2,0,0
202010100014,229,North Kivu,Sarambwe,1,1,1,0,0,1,1,0,1,0,0
202010100017,92,Nagaland,Dimapur,1,1,0,1,1,0,1,0,0,0,0
202010100019,147,Kogi,Koton-Karfe district,1,1,1,0,0,0,1,0,7,0,0
202010100025,217,Florida,Fort Myers,1,1,1,0,0,0,1,0,0,0,0
202010100027,4,Farah,Farah,1,1,1,0,0,0,1,0,1,0,0
202010100028,60,North Sinai,Qatiya,1,1,1,0,0,0,1,0,2,0,0
202010100029,60,North Sinai,Ganayen,1,1,1,0,0,0,1,0,2,0,0
202010100031,43,Araucania,Ercilla,1,1,1,0,0,0,1,0,0,0,0
202010100032,92,Telangana,Alubaka,1,1,1,0,0,0,1,0,1,0,0
202010100033,93,Papua,Mamba,1,1,1,0,0,0,1,0,0,0,0
202010100034,92,Manipur,Mayengbam Leikai,1,1,1,0,0,0,1,0,0,0,0
202010100038,160,Negros Oriental,Hinakpan,1,1,0,1,1,0,1,0,1,0,0
202010100039,200,Al Hasakah,Al-Malikiyah,1,1,1,0,0,0,1,0,3,0,0
202010110006,137,Cabo Delgado,Pangane,1,1,1,0,0,1,1,0,7,0,0
202010110007,137,Cabo Delgado,Nambo,1,1,1,0,0,1,1,0,3,0,0
202010110008,95,Nineveh,Suruj,1,1,0,1,1,0,1,0,0,0,0
202010110009,92,Odisha,Jharbeda,1,1,0,1,1,0,0,0,0,0,0
202010110010,173,Najran,Najran,1,1,1,0,0,0,0,0,0,0,0
202010110013,60,North Sinai,Iqtiya,1,1,1,0,0,0,0,0,0,0,0
202010110014,228,Taizz,Mukha,1,1,1,0,0,0,1,0,0,0,0
202010110015,228,Ad Dali,Fakher,1,1,1,0,0,0,1,0,5,0,5
202010110016,228,Al Hudaydah,Shujayrah,1,1,1,0,0,0,1,0,2,0,0
202010110019,4,Ghazni,Ghazni,1,1,1,0,0,0,1,1,10,0,3
202010110020,160,Negros Oriental,Datag,1,1,0,1,1,0,1,0,1,0,0
202010120005,4,Nangarhar,Jalalabad,1,1,1,0,0,0,1,0,1,0,0
202010120007,123,Mopti,Socoura,1,1,0,1,1,1,1,0,9,0,0
202010120008,200,Idlib,Kafrayah,1,1,0,1,1,0,1,0,0,0,0
202010120009,147,Borno,Ngwom,1,1,1,0,0,0,1,0,14,0,0
202010120012,60,North Sinai,Qatiya,1,1,1,0,0,0,1,0,4,0,0
202010120015,182,Hiiraan,Jalalaqsi,1,1,1,0,0,0,0,0,0,0,0
202010120016,182,Hiiraan,Jalalaqsi,1,1,1,0,0,0,0,0,2,0,2
202010120017,153,Khyber Pakhtunkhwa,Mir Ali,1,1,0,1,1,0,1,0,0,0,0
202010120018,160,Samar,Bahay,1,1,1,0,0,0,1,0,2,0,0
202010120019,4,Helmand,Lashkar Gah,1,1,1,0,0,0,1,0,0,0,0
202010120020,50,Zagreb,Zagreb,1,1,1,0,0,0,1,1,1,0,1
202010120024,4,Kandahar,Loy Karez,1,1,0,1,1,0,1,0,10,0,10
202010120025,4,Kunduz,Kunduz,1,1,1,0,0,0,1,0,5,0,0
202010120026,45,Cauca,Aguaclara,1,1,1,0,0,0,1,0,2,0,0
202010130001,4,Badakhshan,Aryaan,1,1,1,0,0,0,1,0,2,0,0
202010130002,4,Badghis,Sang Atesh,1,1,1,0,0,0,1,0,1,0,0
202010130003,4,Paktia,Mirzakah,1,1,1,0,0,0,1,0,3,0,0
202010130004,4,Nangarhar,Jalalabad,1,1,1,0,0,0,1,0,1,0,0
202010130007,123,Mopti,Paroukou,1,1,0,1,1,1,1,0,12,0,9
202010130008,123,Mopti,Bandiagara,1,1,1,0,0,0,1,0,13,0,0
202010130010,95,Baghdad,Baghdad,1,1,1,0,0,1,1,0,0,0,0
202010130015,147,Kogi,Anyigba,1,1,1,0,0,0,1,0,1,0,0
202010130016,147,Abia,Isiala Ngwa South district,1,1,1,0,0,0,0,0,0,0,0
202010130017,4,Khost,Khost,1,1,1,0,0,1,1,0,0,0,0
202010130018,4,Khost,Khost,1,1,1,0,0,1,1,0,0,0,0
202010130019,4,Kabul,Qargha,1,1,1,0,0,0,1,0,1,0,0
202010130020,4,Kabul,Bagrami,1,1,1,0,0,0,1,0,1,0,0
202010130021,19,Chittagong,Naniyarchar,1,1,0,1,1,0,1,0,2,0,2
202010130022,4,Ghazni,Ghazni,1,1,1,0,0,0,0,0,0,0,0
202010130023,4,Kandahar,Hawz Madad,1,1,1,0,0,0,1,0,0,0,0
202010130024,228,Adan,Aden,1,1,0,1,1,0,0,0,1,0,1
202010140002,4,Herat,Kariz Elyas,1,1,1,0,0,0,1,0,2,0,0
202010140003,4,Herat,Lar-e-Sorkh,1,1,1,0,0,0,1,0,5,0,0
202010140005,4,Kunar,Asmar,1,1,1,0,0,0,1,0,5,0,0
202010140006,4,Laghman,Mihtarlam,1,1,1,0,0,0,1,0,3,0,0
202010140007,4,Baghlan,Guzargahi Nur district,1,1,1,0,0,0,1,0,14,0,0
202010140009,4,Faryab,Gurziwan district,1,1,1,0,0,1,1,0,2,0,0
202010140010,60,North Sinai,Arish,1,1,0,1,1,0,1,0,7,0,0
202010140013,203,Mtwara,Kitaya,1,1,1,0,0,1,1,0,20,0,0
202010140016,153,Balochistan,Quetta,1,1,1,0,0,0,1,0,0,0,0
202010140017,153,Khyber Pakhtunkhwa,Bajaur district,1,1,0,1,1,0,1,0,1,0,0
202010140020,95,Saladin,Tarmiyah,1,1,0,1,1,0,1,0,0,0,0
202010140021,95,Nineveh,Mosul,1,1,1,0,0,0,1,0,1,0,0
202010140024,137,Cabo Delgado,Ndique,1,1,1,0,0,0,1,0,2,0,0
202010140025,33,Sahel,Demniol,1,1,1,0,0,1,1,0,7,0,0
202010140026,33,Sahel,Bombofa,1,1,1,0,0,1,1,0,7,0,0
202010140027,33,Sahel,Peteguerse,1,1,1,0,0,1,1,0,6,0,0
202010140031,182,Lower Shebelle,Afgoye district,1,1,0,1,1,0,1,0,79,0,61
202010140033,160,Bulacan,Iba Este,1,1,1,0,0,0,1,0,1,0,0
202010140034,60,North Sinai,Merih,1,1,1,0,0,0,1,0,5,0,0
202010150001,4,Badakhshan,Warduj district,1,1,0,1,1,0,1,0,6,0,5
202010150003,153,Khyber Pakhtunkhwa,Razmak,1,1,0,1,1,0,1,0,6,0,0
202010150004,153,Balochistan,Ormara,1,1,1,0,0,0,1,0,14,0,0
202010150005,92,Jammu and Kashmir,Kakapora,1,1,1,0,0,0,1,0,1,0,0
202010150007,95,Diyala,Muqdadiyah district,1,1,1,0,0,1,1,0,1,0,0
202010150008,95,Diyala,Muqdadiyah district,1,1,1,0,0,1,1,0,0,0,0
202010150009,4,Zabul,Noorak,1,1,1,0,0,0,1,1,15,0,15
202010150010,182,Middle Shebelle,Miirtakwo,1,1,1,0,0,0,1,0,2,0,0
202010150011,4,Wardak,Kot-e Ashro,1,1,0,1,1,0,1,0,8,0,8
202010150014,4,Wardak,Maydan Shahr,1,1,1,0,0,0,1,0,0,0,0
202010150016,123,Kidal,Anefis,1,1,1,0,0,0,1,0,1,0,0
202010150017,123,Timbuktu,Timbuktu,1,1,1,0,0,0,1,0,0,0,0
202010150019,147,Kogi,Okofi,1,1,1,0,0,0,1,0,3,0,0
202010150020,4,Kapisa,Chinark,1,1,1,0,0,0,1,0,1,0,0
202010150024,4,Badakhshan,Baharak district,1,1,1,0,0,0,0,0,2,0,0
202010150026,4,Khost,Satako,1,1,1,0,0,0,1,0,1,0,0
202010150027,160,Maguindanao,Buluan,1,1,1,0,0,0,1,0,3,0,0
202010150030,137,Cabo Delgado,Mocimboa da Praia,1,1,1,0,0,0,1,0,3,0,0
202010160002,4,Ghazni,Ghazni,1,1,1,0,0,0,1,0,2,0,0
202010160004,4,Herat,Kushk district,1,1,1,0,0,0,1,0,1,0,0
202010160005,4,Badakhshan,Faizabad,1,1,1,0,0,0,1,0,8,0,0
202010160007,69,Ile-de-France,Paris,1,1,1,0,0,0,1,0,2,0,1
202010160012,4,Badakhshan,Batash,0,1,1,1,2,0,1,0,0,0,0
202010160014,4,Ghor,Planshahr,1,1,1,0,0,0,1,0,6,0,0
202010160017,37,Extreme-North,Oudal,1,1,1,0,0,0,1,0,3,0,0
202010160021,229,Ituri,Mayanza,1,1,1,0,0,1,1,0,5,0,0
202010160022,229,Ituri,Batibi,1,1,1,0,0,1,1,0,5,0,0
202010160023,92,Jharkhand,Bachra,1,1,1,0,0,0,1,0,0,0,0
202010160024,92,Jammu and Kashmir,Chadoora,1,1,1,1,4,0,0,0,0,0,0
202010160025,153,Khyber Pakhtunkhwa,Bara,1,1,0,1,1,0,1,0,0,0,0
202010160026,4,Paktia,Shahr-e Now,1,1,1,0,0,0,1,0,0,0,0
202010160028,147,Borno,Jakana,1,1,0,1,1,0,1,0,14,0,0
202010160029,153,Balochistan,Shahrag,1,1,1,0,0,0,1,0,0,0,0
202010160031,45,Meta,El Planchon,1,1,1,0,0,0,1,0,2,0,0
202010160037,92,Punjab,Bhikhiwind,0,1,1,1,2,0,1,0,1,0,0
202010170001,4,Uruzgan,Zartala,1,1,1,0,0,0,0,0,2,0,0
202010170003,4,Kunduz,Ab Ferosh,1,1,0,1,1,1,1,0,6,0,3
202010170004,4,Kunduz,Bakhmal Kocha,1,1,0,1,1,1,1,0,6,0,2
202010170006,95,Saladin,Farhatiyah,1,1,1,0,0,0,1,0,8,0,0
202010170007,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202010170016,4,Parwan,Lalmi Sabzak,1,1,1,0,0,0,1,0,3,0,0
202010170018,160,Isabela,Pag-asa,1,1,1,0,0,0,1,0,1,0,0
202010170019,153,Balochistan,Kech district,1,1,0,1,1,0,1,0,1,0,0
202010170020,4,Nangarhar,Daghma,1,1,1,0,0,0,1,0,1,0,0
202010170021,229,North Kivu,Lese,1,1,0,1,1,0,1,0,0,0,0
202010170023,228,Al Bayda,Tayab,1,1,1,0,0,1,1,0,0,0,0
202010170024,228,Al Bayda,Batha,1,1,1,0,0,1,1,0,0,0,0
202010170025,228,Al Bayda,Batha,1,1,1,0,0,1,1,0,0,0,0
202010170027,4,Nangarhar,Fatehabad,1,1,1,0,0,0,1,0,0,0,0
202010170028,4,Helmand,Lashkar Gah,1,1,1,0,0,0,1,0,2,0,0
202010170029,4,Takhar,Shamar,1,1,1,0,0,1,1,0,1,0,0
202010170030,4,Takhar,Shamar,1,1,1,0,0,1,1,0,1,0,0
202010170033,200,Aleppo,Ihtamlat,1,1,1,0,0,0,1,0,0,0,0
202010170035,200,Idlib,Idlib,1,1,1,0,0,0,1,0,0,0,0
202010180002,4,Kabul,Kabul,1,1,0,1,1,0,1,0,1,0,0
202010180003,4,Uruzgan,Deh Rahwod district,1,1,1,0,0,0,1,0,1,0,0
202010180004,4,Uruzgan,Deh Rahwod district,1,1,1,0,0,0,1,0,1,0,0
202010180005,4,Herat,Kushk district,1,1,1,0,0,0,1,0,2,0,0
