event_id,weapon_type_id,weapon_subtype_id
202005040036,5,5
202005040037,6,16
202005040037,5,5
202005040041,6,16
202005040042,6,16
202005040043,6,16
202005040044,6,16
202005050001,6,8
202005050001,5,5
202005050002,8,18
202005050003,6,16
202005050007,6,29
202005050010,6,16
202005050010,5,5
202005050011,6,29
202005050013,6,7
202005050014,6,8
202005050016,5,5
202005050017,5,3
202005050022,6,7
202005050024,9,23
202005050024,9,27
202005050025,5,5
202005050028,6,16
202005050029,6,16
202005050030,6,16
202005050032,5,5
202005060001,5,5
202005060002,6,29
202005060003,6,11
202005060011,5,2
202005060011,9,23
202005060013,5,5
202005060015,5,5
202005070001,6,8
202005070002,8,18
202005070003,8,18
202005070005,6,16
202005070006,6,16
202005070008,6,11
202005070009,6,17
202005070011,5,4
202005070013,5,3
202005070014,5,3
202005070016,6,16
202005070017,5,5
202005070018,6,15
202005070020,6,17
202005070024,6,11
202005070026,6,16
202005070027,9,23
202005080001,6,16
202005080003,6,12
202005080007,6,16
202005080007,8,18
202005080007,9,22
202005080008,6,11
202005080009,5,5
202005080010,8,18
202005080011,9,23
202005080013,5,5
202005080014,6,7
202005080015,5,5
202005080016,5,2
202005080018,6,11
202005080019,6,16
202005080020,9,23
202005090003,6,16
202005090004,8,18
202005090006,8,18
202005090008,5,2
202005090009,5,5
202005090011,5,5
202005090012,5,5
202005090013,5,5
202005090014,5,5
202005090015,6,11
202005090017,5,5
202005100001,5,5
202005100004,5,5
202005100008,6,16
202005100012,6,16
202005100013,6,16
202005100014,6,16
202005100015,6,16
202005100016,6,29
202005100017,6,11
202005100017,5,2
202005100020,5,2
202005100021,5,2
202005100022,6,16
202005100027,6,17
202005100028,6,16
202005100028,5,5
202005100029,8,18
202005100031,5,5
202005100032,5,5
202005100033,6,7
202005100034,8,18
202005100035,5,5
202005100035,8,18
202005100036,6,7
202005110001,5,5
202005110002,5,5
202005110003,5,5
202005110003,8,18
202005110004,6,11
202005110005,6,16
202005110008,8,18
202005110009,6,15
202005110010,6,29
202005110011,6,29
202005110012,6,29
202005110013,6,29
202005110014,5,5
202005110016,5,5
202005110016,8,18
202005110018,8,18
202005110021,5,2
202005110022,8,18
202005110023,8,18
202005110028,6,16
202005110029,5,2
202005110030,5,5
202005110031,5,5
202005110032,5,5
202005110034,5,5
202005110035,6,7
202005110036,5,2
202005120001,6,7
202005120001,5,2
202005120002,6,13
202005120003,5,5
202005120004,6,16
202005120005,6,12
202005120008,8,18
202005120009,5,5
202005120010,6,8
202005120011,8,18
202005120012,5,5
202005120013,6,16
202005120014,5,5
202005120015,5,5
202005120017,6,11
202005120017,5,2
202005120017,5,5
202005120018,6,17
202005120018,5,5
202005120020,5,5
202005120022,5,5
202005120023,9,23
202005120024,6,7
202005120024,5,5
202005120027,5,5
202005120032,5,5
202005120032,8,18
202005120032,9,23
202005120034,6,16
202005120034,5,2
202005120037,5,5
202005120037,8,18
202005120038,5,5
202005120038,8,18
202005130003,5,5
202005130004,5,5
202005130005,5,5
202005130006,5,5
202005130007,6,16
202005130008,6,8
202005130009,6,16
202005130011,6,7
202005130012,6,16
202005130013,5,4
202005130018,5,4
202005130018,8,18
202005130019,5,5
202005130019,8,18
202005130020,6,8
202005130021,5,5
202005130022,5,5
202005130024,5,5
202005130024,8,18
202005140001,6,16
202005140003,5,5
202005140004,5,5
202005140005,6,11
202005140005,6,16
202005140006,6,16
202005140010,6,15
202005140011,5,4
202005140013,5,2
202005140018,5,4
202005140019,6,7
202005140020,9,23
202005140021,5,5
202005140022,5,5
202005140025,6,16
202005150003,5,5
202005150005,8,18
202005150006,8,18
202005150012,6,8
202005150014,8,18
202005150015,5,5
202005150015,8,18
202005150016,6,15
202005150017,6,12
202005150017,8,19
202005150018,5,5
202005150020,6,16
202005150021,8,18
202005150022,6,16
202005150023,6,16
202005150023,8,19
202005150024,6,16
202005150026,6,16
202005150027,5,5
202005150028,8,18
202005150032,5,5
202005150032,9,27
202005150033,5,5
202005160003,6,11
202005160004,5,5
202005160005,6,8
202005160007,8,18
202005160008,8,18
202005160009,8,18
202005160010,8,18
202005160011,5,5
202005160011,9,23
202005160012,6,7
202005160012,5,5
202005160016,8,18
202005160019,5,5
202005160020,5,5
202005160021,5,2
202005160022,6,11
202005160022,5,5
202005160024,5,5
202005160026,5,5
202005160027,5,2
202005160028,5,5
202005160028,8,18
202005160029,9,23
202005160032,6,11
202005160032,5,2
202005160033,6,11
202005160033,5,2
202005170004,5,5
202005170005,5,5
202005170006,5,5
202005170008,5,5
202005170009,5,5
202005170009,8,18
202005170010,8,18
202005170011,6,15
202005170016,5,5
202005170023,6,8
202005170024,5,5
202005170025,8,19
202005170026,6,11
202005170026,5,2
202005170027,6,16
202005170028,8,18
202005170032,5,5
202005170040,5,5
202005170041,5,4
202005170041,9,22
202005170042,8,18
202005180001,6,15
202005180001,5,5
202005180003,6,8
202005180008,6,8
202005180009,5,5
202005180010,6,12
202005180011,6,16
202005180011,5,5
202005180011,8,18
202005180013,5,5
202005180018,8,18
202005180020,6,16
202005180021,8,19
202005180022,8,18
202005180023,8,18
202005180024,8,19
202005180025,8,18
202005180026,8,18
202005180027,8,18
202005180028,8,18
202005180029,8,18
202005180030,8,18
202005180031,8,18
202005180032,8,18
202005180036,6,13
202005180037,9,23
202005180038,5,5
202005180038,9,23
202005180039,5,5
202005180040,6,8
202005180040,5,5
202005180042,6,16
202005180043,8,19
202005190002,5,5
202005190003,6,16
202005190004,5,5
202005190005,6,15
202005190006,5,5
202005190007,5,5
202005190008,6,11
202005190009,6,11
202005190011,5,5
202005190012,5,5
202005190013,5,5
202005190014,5,5
202005190015,5,5
202005190016,5,5
202005190017,5,2
202005190023,5,5
202005190024,6,16
202005190026,6,16
202005190027,6,16
202005190028,6,16
202005190030,6,29
202005190031,6,11
202005190031,5,2
202005190032,6,11
202005190032,5,2
202005200001,6,16
202005200005,6,16
202005200006,5,5
202005200008,6,16
202005200009,5,5
202005200011,5,5
202005200013,5,4
202005200016,8,20
202005200016,9,27
202005200017,5,5
202005200018,8,18
202005200020,6,8
202005200021,5,3
202005200024,2,1
202005200027,5,5
202005200028,5,5
202005200029,5,5
202005200030,5,5
202005200031,5,5
202005200032,5,5
202005200033,5,5
202005200034,5,5
202005200035,5,5
202005200036,5,5
202005200037,5,5
202005200038,5,5
202005200039,5,5
202005200040,5,5
202005200041,5,5
202005200042,5,2
202005200043,8,18
202005200044,5,3
202005210001,6,16
202005210003,5,5
202005210005,5,5
202005210007,6,16
202005210008,5,5
202005210009,6,13
202005210011,5,3
202005210012,6,15
202005210012,5,5
202005210017,5,5
202005220002,5,4
202005220003,8,18
202005220004,6,7
202005220004,5,4
202005220008,5,5
202005220009,6,8
202005220010,5,5
202005220011,5,4
202005220014,5,2
202005220015,8,18
202005220017,6,7
202005220022,5,5
202005230001,6,11
202005230003,8,18
202005230004,6,15
202005230005,5,5
202005230008,8,18
202005230009,6,16
202005230011,5,5
202005230015,5,2
202005230017,5,5
202005230018,5,5
202005230019,5,5
202005230020,6,17
202005230030,6,8
202005240001,8,18
202005240002,8,18
202005240005,5,5
202005240005,8,18
202005240007,6,8
202005240008,6,16
202005240009,5,5
202005240010,5,5
202005240011,5,5
202005240012,5,2
202005240013,8,18
202005240014,8,18
202005240015,6,11
202005240016,6,11
202005240017,5,5
202005250001,6,16
202005250004,8,18
202005250005,8,18
202005250006,8,18
202005250007,8,18
202005250008,6,8
202005250009,5,5
202005250013,6,16
202005250014,9,23
202005250019,6,11
202005250019,5,2
202005250020,9,23
202005250023,6,16
202005250024,5,5
202005250025,5,3
202005250026,5,5
202005260001,6,8
202005260002,8,18
202005260004,5,5
202005260004,8,18
202005260005,9,23
202005260006,6,8
202005260010,5,5
202005260014,5,5
202005260015,6,11
202005260018,8,20
202005260019,6,16
202005260020,6,8
202005260021,5,5
202005260021,8,18
202005270001,5,5
202005270004,5,5
202005270005,6,16
202005270009,5,5
202005270012,6,16
202005270013,5,5
202005270015,8,18
202005270019,5,5
202005270019,9,27
202005270020,5,5
202005270021,6,11
202005270025,6,7
202005270026,5,5
202005280001,6,8
202005280004,6,15
202005280006,6,16
202005280008,5,5
202005280008,8,18
202005280008,9,23
202005280009,5,5
202005280009,8,18
202005280010,5,5
202005280010,8,18
202005280011,5,5
202005280011,8,18
202005280012,5,5
202005280013,5,3
202005280015,6,29
202005280016,5,2
202005280016,8,20
202005280017,5,5
202005280018,5,5
202005280023,5,2
202005290004,6,16
202005290005,5,5
202005290006,6,8
202005290013,8,18
202005290014,5,2
202005290016,5,5
202005290017,5,5
202005290019,5,2
202005290020,9,23
202005290021,6,11
202005290021,5,5
202005290021,8,18
202005290022,6,16
202005290023,6,16
202005290024,5,5
202005290029,8,20
202005300001,6,16
202005300002,6,11
202005300003,6,16
202005300004,6,16
202005300005,5,5
202005300006,5,5
202005300007,5,5
202005300009,8,19
202005300010,5,2
202005300010,8,19
202005300011,5,5
202005300012,6,15
202005300015,5,5
202005300017,8,18
202005300018,6,11
202005300018,5,2
202005300021,6,17
202005310001,5,5
202005310002,5,5
202005310003,6,11
202005310003,6,8
202005310004,6,8
202005310007,5,5
202005310008,8,19
202005310010,5,2
202005310011,6,13
202005310012,5,3
202005310013,5,5
202005310013,8,18
202005310014,5,5
202005310015,6,11
202005310016,5,3
202005310017,5,5
202005310017,8,18
202005310022,8,18
202005310023,5,5
202005310023,8,18
202005310024,5,5
202005310024,8,18
202005310025,5,5
202005310025,8,18
202005310027,6,16
202005310029,8,18
202005310030,8,18
202005310031,8,18
202005310032,5,4
202005310034,5,2
202005310034,9,23
202005310035,6,28
202005310036,8,19
202005310038,5,3
202005310038,9,23
202006010001,6,16
202006010003,8,18
202006010003,9,23
202006010004,8,19
202006010005,6,16
202006010006,5,5
202006010007,8,19
202006010010,5,5
202006010011,5,5
202006010012,5,5
202006010013,5,5
202006010014,5,5
202006010015,8,18
202006010018,6,7
202006010019,8,18
202006010023,5,5
202006010024,5,5
202006010037,5,5
202006010038,8,19
202006010039,8,19
202006010040,8,19
202006010043,8,20
202006020001,5,5
202006020002,6,16
202006020003,6,8
202006020005,6,16
202006020006,5,2
202006020010,6,16
202006020011,8,18
202006020012,8,18
202006020013,8,18
202006020014,8,18
202006020016,5,5
202006020018,8,19
202006020019,8,19
202006020020,8,18
202006020021,5,5
202006020022,5,2
202006020025,8,18
202006020028,5,5
202006030001,6,8
202006030003,6,8
202006030004,5,5
202006030005,5,3
202006030006,6,16
202006030007,5,5
202006030007,9,23
202006030010,9,23
202006030012,5,5
202006030013,9,23
202006030015,5,5
202006030015,8,18
202006030015,9,23
202006030023,6,12
202006030026,5,2
202006040001,6,15
202006040002,6,16
202006040003,6,11
202006040005,6,8
202006040006,5,5
202006040012,6,7
202006040026,8,19
202006040027,9,21
202006040028,5,2
202006050001,6,16
202006050001,5,5
202006050003,6,8
202006050005,5,5
202006050006,6,16
202006050007,6,13
202006050008,5,5
202006050011,5,5
202006050012,5,5
202006050012,9,23
202006050018,5,5
202006050019,6,15
202006050023,6,16
202006050024,6,8
202006050027,5,5
202006050028,5,5
202006050029,8,19
202006050030,6,12
202006050031,6,7
202006060001,5,5
202006060005,5,5
202006060006,6,31
202006060006,5,2
202006060007,5,5
202006060008,5,5
202006060009,5,5
202006060010,5,2
202006060010,8,18
202006060011,5,2
202006060012,6,15
202006060014,5,5
202006060015,5,5
202006060016,5,5
202006060017,5,5
202006060019,6,8
202006060020,5,5
202006060021,5,5
202006060023,8,19
202006060025,5,5
202006070007,5,5
202006070007,8,20
202006070008,6,13
202006070009,6,29
202006070010,6,8
202006070012,8,18
202006070013,5,2
202006070013,5,3
202006080001,8,18
202006080002,8,18
202006080003,5,5
202006080004,6,8
202006080005,6,11
202006080006,5,5
202006080009,6,15
202006080009,6,13
202006080010,6,15
202006080010,6,13
202006080011,6,7
202006080011,6,12
202006080011,5,3
202006080012,8,19
202006080013,5,5
202006080014,6,8
202006080015,8,19
202006080016,5,5
202006080017,6,17
202006080019,6,16
202006080020,6,8
202006080022,6,7
202006080023,5,3
202006080025,5,5
202006090001,8,20
202006090002,5,5
202006090004,6,16
202006090005,6,29
202006090006,5,5
202006090007,9,27
202006090008,6,11
202006090008,5,2
202006090009,5,5
202006090009,9,27
202006090012,6,16
202006090013,6,16
202006090014,6,16
202006090015,6,8
202006090016,6,14
202006090019,5,5
202006090021,5,5
202006090025,5,2
202006100001,6,16
202006100002,6,16
202006100003,6,11
202006100005,6,17
202006100006,6,17
202006100007,6,12
202006100009,9,27
202006100011,5,3
202006100012,6,7
202006100013,5,5
202006100014,5,5
202006100015,8,18
202006100016,8,18
202006100016,9,27
202006100017,6,17
202006100019,6,12
202006100021,6,8
202006100022,6,17
202006100022,5,5
202006100023,6,16
202006100024,8,18
202006100028,9,23
202006110002,6,29
202006110003,6,16
202006110006,5,4
202006110007,5,4
202006110008,9,23
202006110010,8,19
202006110011,8,18
202006110015,8,18
202006110021,5,5
202006110028,5,2
202006110030,9,23
202006120001,6,11
202006120003,5,5
202006120006,6,16
202006120007,5,5
202006120008,6,16
202006120009,5,5
202006120010,5,5
202006120012,6,8
202006120012,6,17
202006120012,5,5
202006120013,6,8
202006120013,6,17
202006120013,5,5
202006120014,5,5
202006120015,6,16
202006120017,6,11
202006120023,6,11
202006120023,5,5
202006120027,9,23
202006130001,5,5
202006130002,5,5
202006130004,6,17
202006130005,5,5
202006130006,6,11
202006130006,5,5
202006130006,8,18
202006130007,6,11
202006130007,5,5
202006130007,8,18
202006130008,6,11
202006130008,5,5
202006130008,8,18
202006130009,6,11
202006130009,5,5
202006130009,8,18
202006130010,6,11
202006130010,5,5
202006130010,8,18
202006130011,6,11
202006130012,5,2
202006130014,5,5
202006130022,9,23
202006130023,8,18
202006130024,8,18
202006130025,6,11
202006130029,5,5
202006130046,8,18
202006140001,6,16
202006140002,5,5
202006140006,6,16
202006140009,5,5
202006140011,5,4
202006140012,6,16
202006140013,6,16
202006140017,8,18
202006140020,6,11
202006140020,5,5
202006140021,8,18
202006140026,5,5
202006150001,5,5
202006150002,6,16
202006150008,6,16
202006150010,6,11
202006150011,6,11
202006150012,6,11
202006150013,6,11
202006150014,5,5
202006150017,6,8
202006150018,5,5
202006150019,6,11
202006150021,5,3
202006150024,8,18
202006150031,8,20
202006150033,6,11
202006150034,8,18
202006150035,8,18
202006150036,8,18
202006150037,8,18
202006150038,8,18
202006150039,8,18
202006150041,6,11
202006150043,8,18
202006150044,8,18
202006150045,8,18
202006150046,6,11
202006150048,5,5
202006150049,5,5
202006150050,5,5
202006150050,9,23
202006150050,9,21
202006160002,9,23
202006160007,6,29
202006160009,5,3
202006160016,5,5
202006160018,6,8
202006160019,6,16
202006160020,5,5
202006160022,5,5
202006170001,6,16
202006170002,5,5
202006170005,5,5
202006170008,6,8
202006170009,6,16
202006170013,8,18
202006170013,9,23
202006170015,5,2
202006170019,6,16
202006170027,5,5
202006170028,6,16
202006170029,6,16
202006180001,6,11
202006180003,6,16
202006180008,6,11
202006180009,5,5
202006180010,6,8
202006180011,5,2
202006180012,5,5
202006180013,5,5
202006180014,8,18
202006180014,9,23
202006180018,5,5
202006180020,8,18
202006180021,5,4
202006180021,8,20
202006180025,5,5
202006180026,5,5
202006180029,5,5
202006180030,8,18
202006190001,5,5
202006190001,9,27
202006190002,6,29
202006190005,6,16
202006190006,6,7
202006190013,6,14
202006190014,6,17
202006190017,5,5
202006190018,5,5
202006190018,8,20
202006190019,8,18
202006190020,8,18
202006200001,6,16
202006200003,6,16
202006200003,5,5
202006200005,5,2
202006200006,5,2
202006200007,5,2
202006200008,5,5
202006200009,6,16
202006200010,6,16
202006200014,9,23
202006200015,5,5
202006200016,5,5
202006200017,6,7
202006200018,5,3
202006200019,8,18
202006200021,5,5
202006200021,8,18
202006200021,9,23
202006200022,5,3
202006200023,5,5
202006200024,6,16
202006200025,6,16
202006200027,5,5
202006200028,5,5
202006200029,6,8
202006200030,8,20
202006200031,5,5
202006200036,6,12
202006200039,5,5
202006200042,6,16
202006210001,8,18
202006210004,5,5
202006210006,8,18
202006210008,5,5
202006210009,5,5
202006210010,6,12
202006210014,6,15
202006210015,5,5
202006210017,5,5
202006210018,6,16
202006210019,6,16
202006210026,5,5
202006210027,6,15
202006210029,5,4
202006210032,6,8
202006210032,5,5
202006220003,5,5
202006220005,5,2
202006220006,6,16
202006220009,6,16
202006220010,6,11
202006220011,5,3
202006220012,8,18
202006220013,6,7
202006220015,5,5
202006220016,5,5
202006220017,6,16
202006220017,5,5
202006220022,9,27
202006230001,6,11
202006230003,5,5
202006230005,6,8
202006230009,6,16
202006230011,9,27
202006230013,6,13
202006230014,5,5
202006230015,8,18
202006230023,8,19
202006230024,5,5
202006230027,6,16
202006230028,6,12
202006230028,5,5
202006230029,5,5
202006230029,9,27
202006230031,6,16
202006240001,5,5
202006240002,6,16
202006240011,5,5
202006240015,5,5
202006240016,6,16
202006240017,5,5
202006240018,5,5
202006240021,6,7
202006240021,5,5
202006240022,8,18
202006240024,5,5
202006240024,8,18
202006240025,8,18
202006240030,5,5
202006240032,6,15
202006240033,5,5
202006240034,5,5
202006250003,5,5
202006250006,5,5
202006250006,8,20
202006250007,6,11
202006250007,5,4
202006250008,5,3
202006250009,5,5
202006250009,9,23
202006250010,9,21
202006250011,6,13
202006250012,6,16
202006250013,6,11
202006250014,6,11
202006250018,5,5
202006250021,6,11
202006250022,6,17
202006260001,6,11
202006260002,5,5
202006260004,5,5
202006260007,5,4
202006260008,6,12
202006260011,5,5
202006260012,5,5
202006260013,5,5
202006260013,8,18
202006260014,8,18
202006260015,8,18
202006260018,6,7
202006260019,5,5
202006260022,8,19
202006260025,5,5
202006270001,6,29
202006270002,6,16
202006270005,6,7
202006270005,5,5
202006270006,5,5
202006270007,6,17
202006270010,6,7
202006270010,6,11
202006270010,5,2
202006270012,5,5
202006270012,8,18
202006270013,5,5
202006270019,6,11
202006270020,5,2
202006270021,5,5
202006270022,6,11
202006270022,5,5
202006270023,5,5
202006280002,6,16
202006280005,6,16
202006280006,6,16
202006280008,5,2
202006280009,5,5
202006280010,5,5
202006280012,8,18
202006280013,5,5
202006280014,5,5
202006280014,9,23
202006280015,8,20
202006280016,5,5
202006280017,8,18
202006280018,5,5
202006280018,8,18
202006280019,5,5
202006280019,8,18
202006280020,5,5
202006280020,8,18
202006280021,5,5
202006280021,8,18
202006280022,5,5
202006280022,8,18
202006280023,5,5
202006280023,8,18
202006280024,5,5
202006290002,5,5
202006290003,6,16
202006290005,5,5
202006290008,5,5
202006290009,6,7
202006290009,6,11
202006290009,5,2
202006290010,6,16
202006290012,6,11
202006290013,5,5
202006290014,5,5
202006290018,6,11
202006290021,6,8
202006290023,5,5
202006290024,5,5
202006300001,5,4
202006300002,6,12
202006300009,9,23
202006300012,6,16
202006300013,6,16
202006300015,6,11
202006300021,6,16
202006300023,8,20
202006300023,9,23
202006300023,9,21
202006300025,8,18
202006300025,9,23
202006300025,9,21
202007010002,6,16
202007010003,6,16
202007010004,5,5
202007010005,6,16
202007010007,5,5
202007010015,6,16
202007010023,5,5
202007010024,5,5
202007010025,5,5
202007010026,5,5
202007010033,9,23
202007010035,5,5
202007010040,5,4
202007010041,5,2
202007010049,6,29
202007020002,6,29
202007020006,5,5
202007020010,6,17
202007020011,5,5
202007020011,8,18
202007020012,6,7
202007020013,6,11
202007020014,5,2
202007020014,5,4
202007020016,6,16
202007020017,6,8
202007020019,6,8
202007030002,6,16
202007030003,6,16
202007030007,6,16
202007030008,6,16
202007030012,5,5
202007030013,5,5
202007030017,6,11
202007030017,5,2
202007030017,8,18
202007030018,6,8
202007030018,5,5
202007030028,6,7
202007030029,8,18
202007030032,5,5
202007040001,6,16
202007040002,5,5
202007040003,5,5
202007040004,5,5
202007040005,6,15
202007040006,6,8
202007040007,5,5
202007040012,5,5
202007040013,6,16
202007040017,6,7
202007040018,5,5
202007040021,6,29
202007040022,5,5
202007040024,6,16
202007040027,9,22
202007050001,6,16
202007050001,5,5
202007050003,5,5
202007050005,5,5
202007050006,5,5
202007050007,6,16
202007050010,5,5
202007050013,6,29
202007050014,6,8
202007050015,6,11
202007050016,6,11
202007050017,6,11
202007050019,8,18
202007050022,5,5
202007050023,8,19
202007050024,9,23
202007050026,8,18
202007060003,5,5
202007060004,5,5
202007060006,6,16
202007060008,5,5
202007060009,6,13
202007060009,5,5
202007060010,6,7
202007060012,5,5
202007060014,5,5
202007060015,6,16
202007060016,6,10
202007060016,6,16
202007060017,5,2
202007060017,8,18
202007060017,9,23
202007060018,9,27
202007060019,9,23
202007060022,6,11
202007060026,5,5
202007060026,9,23
202007060031,5,5
202007070001,6,15
202007070002,6,16
202007070003,5,5
202007070004,5,5
202007070012,6,15
202007070013,6,16
202007070017,6,11
202007070018,5,5
202007070019,5,5
202007070019,8,18
202007070020,8,19
202007070022,6,11
202007070023,6,11
202007080001,5,5
202007080002,5,5
202007080003,5,5
202007080004,6,16
202007080005,6,11
202007080006,6,15
202007080008,6,16
202007080013,6,8
202007080014,5,3
202007080015,6,8
202007080016,6,16
202007080017,6,7
202007080018,5,3
202007080019,6,16
202007080021,5,5
202007080022,6,16
202007080024,5,5
202007080024,8,18
202007080027,5,5
202007080027,8,18
202007080029,6,11
202007080030,5,5
202007090002,6,11
202007090005,6,16
202007090006,5,4
202007090008,6,15
202007090010,5,5
202007090011,6,12
202007090012,6,7
202007090013,6,11
202007090013,5,4
202007090017,5,5
202007090018,5,5
202007090022,5,5
202007090024,5,5
202007090025,5,5
202007090026,6,8
202007090027,5,5
202007090028,5,5
202007090029,5,3
202007090032,8,19
202007090033,6,12
202007090033,6,17
202007100001,5,5
202007100002,5,5
202007100006,5,5
202007100007,8,18
202007100009,5,5
202007100011,5,5
202007100011,8,18
202007100012,6,7
202007100013,6,11
202007100014,6,8
202007100015,6,11
202007100015,5,2
202007100019,5,5
202007100019,9,23
202007100020,5,5
202007100020,9,23
202007100021,8,18
202007100023,6,16
202007110002,5,5
202007110003,5,5
202007110005,6,16
202007110008,5,5
202007110008,8,18
202007110013,6,16
202007110014,6,29
202007110016,5,5
202007110016,8,18
202007110017,5,5
202007110018,6,15
202007110022,5,5
202007110025,8,18
202007110027,5,2
202007110029,6,16
202007110031,5,5
202007110032,6,11
202007110032,5,5
202007120002,6,8
202007120003,6,7
202007120004,6,16
202007120005,6,16
202007120006,8,20
202007120008,8,18
202007120009,5,5
202007120010,5,5
202007120011,5,5
202007120011,9,23
202007120012,5,5
202007120012,8,18
202007120015,5,5
202007120016,5,5
202007120017,6,17
202007120017,5,5
202007120017,9,27
202007120019,6,8
202007120020,5,5
202007120021,6,11
202007120021,5,2
202007120023,5,5
202007130001,5,5
202007130002,5,5
202007130004,6,15
202007130004,5,5
202007130008,5,5
202007130010,5,5
202007130014,5,2
202007130015,5,5
202007130017,5,5
202007130018,6,16
202007130019,6,11
202007130019,5,2
202007130020,6,15
202007130021,5,5
202007130022,5,5
202007130022,8,18
202007130025,5,5
202007130026,5,5
202007130027,5,5
202007130028,5,5
202007130029,5,5
202007130030,5,5
202007130035,5,5
202007130036,6,17
202007130037,6,29
202007130038,6,15
202007130040,5,5
202007130041,9,23
202007130042,5,5
202007140003,5,5
202007140005,6,8
202007140006,6,8
202007140007,6,16
202007140014,5,5
202007140014,9,23
202007140015,6,12
202007140016,8,18
202007140017,8,18
202007140018,6,11
202007140019,5,5
202007140025,6,11
202007140025,5,2
202007140027,8,18
202007140029,5,5
202007140030,5,5
202007150001,5,5
202007150003,6,8
202007150006,5,5
202007150007,6,12
202007150011,6,11
202007150019,6,8
202007160002,5,4
202007160007,6,11
202007160009,5,5
202007160009,8,18
202007160013,5,5
202007160022,5,5
202007160023,5,5
202007160024,8,19
202007160025,8,19
202007160027,5,5
202007160027,9,23
202007160028,5,5
202007160028,9,23
202007160030,5,5
202007170001,5,5
202007170016,8,19
202007170018,6,16
202007170019,6,16
202007170019,5,5
202007170020,6,16
202007170021,6,16
202007170022,6,7
202007170023,6,16
202007170031,8,18
202007170034,5,5
202007170035,6,16
202007180001,6,11
202007180002,6,8
202007180003,6,16
202007180007,5,5
202007180008,5,5
202007180010,6,8
202007180012,5,5
202007180013,6,11
202007180013,5,5
202007180018,6,16
202007180022,5,5
202007180023,5,5
202007180026,8,19
202007180028,6,16
202007180028,5,2
202007180029,5,5
202007180030,5,4
202007180031,5,5
202007180032,9,22
202007180033,5,5
202007180034,6,16
202007180035,5,2
202007180036,6,16
202007190004,6,16
202007190005,6,15
202007190006,6,11
202007190007,5,5
202007190009,5,4
202007190009,9,23
202007190013,5,5
202007190014,6,16
202007190015,6,11
202007190016,8,19
202007190017,5,5
202007190020,5,5
202007190021,8,20
202007190026,6,16
202007200001,6,11
202007200002,5,5
202007200008,5,5
202007200010,5,5
202007200011,6,15
202007200012,5,5
202007200014,5,5
202007200014,9,23
202007200015,5,5
202007200015,8,18
202007200016,5,2
202007200017,6,16
202007200018,9,23
202007200019,6,16
202007200020,8,18
202007200021,8,18
202007200023,6,16
202007200027,6,11
202007200027,5,5
202007210001,5,5
202007210002,6,8
202007210003,5,5
202007210003,8,18
202007210004,6,8
202007210005,6,15
202007210005,5,5
202007210007,6,15
202007210009,6,15
202007210009,6,13
202007210009,5,2
202007210011,6,8
202007210014,6,7
202007210014,5,2
202007210014,5,3
202007210015,6,16
202007210016,5,2
202007210017,5,2
202007210018,5,2
202007210019,5,5
202007210020,5,2
202007210020,5,5
202007210021,5,5
202007210022,5,5
202007210023,8,18
202007210025,5,4
202007210025,9,23
202007210026,6,17
202007210027,6,17
202007210028,6,17
202007210029,6,17
202007210033,5,5
202007210034,6,16
202007210035,6,8
202007220001,6,16
202007220002,6,16
202007220003,6,16
202007220004,5,5
202007220005,6,16
202007220006,6,16
202007220016,6,11
202007220016,6,16
202007220016,5,5
202007220017,5,5
202007220018,6,16
202007220019,6,7
202007220020,5,5
202007220021,8,19
202007220021,8,18
202007220022,6,16
202007220024,8,19
202007220026,8,20
202007220027,9,23
202007220027,9,27
202007220028,8,18
202007220029,6,16
202007220030,5,5
202007220032,5,5
202007230006,6,16
202007230011,6,12
202007230012,6,15
202007230013,6,16
202007230015,5,2
202007230015,5,6
202007230016,6,15
202007230017,5,5
202007230019,5,5
202007230022,5,5
202007230024,9,22
202007230025,8,18
202007230027,5,2
202007230027,5,4
202007230028,8,18
202007230033,6,16
202007230034,5,5
202007230035,6,17
202007240001,6,11
202007240002,6,11
202007240003,6,8
202007240004,5,5
202007240005,6,17
202007240006,6,11
202007240009,8,20
202007240010,5,5
202007240012,6,12
202007240013,6,16
202007240014,8,18
202007240015,5,5
202007240015,8,18
202007240016,5,5
202007240016,8,18
202007240017,5,5
202007240017,8,18
202007240018,5,5
202007240019,6,11
202007240021,5,5
202007250002,5,5
202007250003,5,2
202007250007,5,4
202007250008,6,15
202007250010,5,5
202007250011,5,5
202007250012,5,2
202007250014,5,2
202007250015,8,19
202007250016,6,16
202007250017,6,16
202007250018,5,5
202007250018,8,18
202007250019,6,15
202007250019,6,11
202007250019,5,2
202007250020,6,11
202007250020,6,8
202007250020,5,2
202007250021,6,15
202007250022,6,15
202007250023,6,7
202007250024,5,5
202007250030,5,5
202007260003,6,16
202007260004,6,8
202007260007,5,5
202007260009,6,16
202007260013,8,18
202007260014,6,16
202007260015,6,16
202007260016,6,11
202007260018,6,16
202007260020,5,5
202007270001,5,5
202007270002,5,5
202007270005,6,16
202007270009,6,11
202007270010,6,16
202007270011,6,15
202007270011,5,5
202007270012,6,15
202007270014,5,5
202007270015,8,19
202007270016,8,18
202007270020,5,2
202007270021,5,5
202007270022,5,5
202007270022,8,18
202007270022,9,23
202007270023,5,5
202007270030,6,11
202007270031,8,19
202007280001,6,29
202007280004,6,15
202007280005,5,5
