event_id,target_type_id,target_subtype_id,nationality_id
202009010026,8,49,97
202009010030,7,47,422
202009010031,4,34,229
202009010032,14,67,229
202009010033,16,90,153
202009020001,4,27,4
202009020003,2,20,4
202009020005,14,76,4
202009020008,2,15,160
202009020016,4,34,97
202009020016,3,25,97
202009020018,4,29,160
202009020019,3,25,4
202009020019,14,67,4
202009020020,3,25,4
202009020021,4,29,104
202009020022,2,18,4
202009020023,14,83,228
202009030001,14,73,4
202009030002,15,85,4
202009030003,3,23,4
202009030004,4,34,153
202009030006,4,34,123
202009030009,14,75,228
202009030010,1,13,216
202009030011,2,18,4
202009030012,3,23,138
202009030012,4,35,138
202009030013,4,35,95
202009030013,10,53,95
202009030013,3,25,95
202009030016,14,76,228
202009030017,2,18,182
202009030019,3,25,4
202009030021,4,34,92
202009030025,2,18,200
202009040003,2,18,160
202009040005,15,86,153
202009040005,4,29,153
202009040006,4,34,228
202009040009,14,75,92
202009040009,14,113,92
202009040010,14,75,92
202009040010,14,113,92
202009040011,6,44,182
202009040011,4,34,422
202009040013,4,27,422
202009040014,4,35,42
202009040022,14,77,228
202009050001,14,73,4
202009050002,17,94,4
202009050004,2,20,4
202009050005,4,35,69
202009050008,1,13,95
202009050008,14,67,95
202009050008,3,25,95
202009050009,14,73,21
202009050009,13,64,21
202009050011,4,35,42
202009050012,4,29,153
202009050015,4,27,231
202009050015,3,22,231
202009050016,4,35,228
202009050025,14,74,228
202009050026,4,34,228
202009050029,4,34,153
202009050033,3,25,160
202009050038,14,73,228
202009050039,14,67,65
202009050040,14,67,65
202009050041,14,67,65
202009050042,14,67,65
202009050043,3,25,45
202009060001,14,76,4
202009060003,14,74,4
202009060004,14,72,4
202009060005,6,44,95
202009060007,4,39,208
202009060008,9,52,92
202009060008,3,25,92
202009060021,14,113,92
202009060022,4,35,153
202009060023,14,65,228
202009060024,4,34,214
202009060028,17,94,228
202009060032,14,71,147
202009060032,15,85,147
202009060034,3,23,4
202009060035,14,79,11
202009060036,14,79,11
202009060039,4,34,209
202009060040,14,67,147
202009060041,14,67,147
202009060042,14,67,147
202009060043,14,67,147
202009060044,4,29,422
202009060045,4,39,95
202009060047,4,34,4
202009060048,14,67,65
202009060049,14,79,95
202009060050,14,76,34
202009070001,14,73,4
202009070002,14,73,4
202009070003,14,73,4
202009070004,2,18,4
202009070005,3,22,4
202009070007,2,20,4
202009070007,14,67,4
202009070008,3,23,4
202009070010,6,44,173
202009070011,4,29,422
202009070011,1,13,95
202009070012,14,75,229
202009070014,4,27,4
202009070014,14,70,4
202009070015,4,27,182
202009070015,4,34,217
202009070017,4,27,4
202009070020,8,49,97
202009070021,3,25,147
202009070022,14,71,217
202009070033,14,67,228
202009070039,4,29,229
202009070042,1,112,603
202009080001,3,25,4
202009080002,2,21,4
202009080002,3,25,4
202009080005,4,34,92
202009080006,3,22,92
202009080007,6,44,173
202009080009,14,75,229
202009080011,2,21,182
202009080011,3,26,182
202009080011,3,22,182
202009080012,14,67,182
202009080014,14,67,147
202009080016,2,15,160
202009080017,14,76,228
202009080018,14,76,228
202009080018,14,72,228
202009080020,19,104,92
202009080020,14,67,92
202009080021,16,88,142
202009080023,14,76,228
202009080024,4,29,422
202009080024,1,13,95
202009080025,14,73,92
202009080026,14,76,43
202009080026,14,73,43
202009080027,14,67,43
202009080029,14,75,228
202009080033,14,73,4
202009080034,14,75,229
202009080035,14,75,229
202009080036,14,70,147
202009080036,14,72,147
202009080037,14,68,147
202009080039,4,29,422
202009080039,1,13,95
202009080041,2,18,137
202009080041,14,75,137
202009080043,4,34,65
202009080043,3,25,65
202009080044,4,34,65
202009080044,3,25,65
202009090002,2,17,4
202009090002,14,67,4
202009090003,2,20,4
202009090005,4,34,4
202009090008,2,15,160
202009090009,14,83,153
202009090010,1,2,182
202009090011,4,29,123
202009090012,14,75,37
202009090013,3,23,92
202009090014,1,12,43
202009090014,14,73,43
202009090015,14,76,43
202009090016,14,65,78
202009090017,14,75,123
202009090018,14,75,137
202009090019,14,75,137
202009090021,14,72,228
202009090038,2,18,229
202009090042,14,75,65
202009090043,14,75,65
202009090044,14,75,65
202009090045,14,75,65
202009090046,14,75,65
202009090047,14,75,65
202009090048,14,65,229
202009100001,14,78,4
202009100001,4,34,4
202009100002,3,22,4
202009100003,4,27,4
202009100004,14,75,229
202009100006,19,101,92
202009100006,4,34,92
202009100007,3,24,4
202009100008,14,75,34
202009100010,4,34,95
202009100012,14,75,173
202009100013,16,90,603
202009100014,14,65,78
202009100015,4,29,33
202009100016,2,15,4
202009100017,14,71,217
202009100018,14,72,229
202009100019,1,2,182
202009100023,14,75,137
202009100024,14,75,137
202009100033,18,98,137
202009100033,14,76,137
202009100038,4,36,4
202009100043,4,34,209
202009100045,3,23,95
202009110002,14,73,4
202009110004,3,24,4
202009110004,14,67,4
202009110006,3,25,4
202009110007,14,67,4
202009110009,4,34,4
202009110009,3,25,4
202009110010,17,94,4
202009110014,2,18,37
202009110014,14,67,37
202009110015,14,74,4
202009110015,14,77,4
202009110016,14,82,182
202009110016,15,86,182
202009110017,2,18,92
202009110019,13,63,123
202009110020,14,73,33
202009110023,4,29,4
202009110026,4,27,4
202009110026,3,22,4
202009110027,4,27,4
202009110027,3,22,4
202009110028,4,27,4
202009110028,3,22,4
202009110029,14,75,137
202009110032,14,75,229
202009110033,14,75,147
202009110036,14,65,200
202009110036,14,65,95
202009110037,17,94,160
202009110042,4,27,228
202009110049,1,9,43
202009120001,3,22,4
202009120004,4,34,4
202009120011,1,7,137
202009120011,2,15,137
202009120011,14,77,153
202009120016,14,71,217
202009120017,2,21,200
202009120018,14,75,200
202009120020,14,68,162
202009120021,4,27,153
202009120026,14,76,228
202009120027,4,29,422
202009120027,1,13,95
202009120028,19,100,43
202009120029,4,27,4
202009120033,14,75,137
202009120034,15,86,38
202009130001,4,35,4
202009130002,3,25,4
202009130003,3,22,4
202009130004,4,35,4
202009130005,4,27,4
202009130005,3,22,4
202009130005,2,20,4
202009130008,3,23,4
202009130009,1,13,95
202009130010,17,94,182
202009130013,4,34,45
202009130015,3,25,92
202009130017,4,35,4
202009130017,14,67,4
202009130019,3,23,4
202009130024,8,50,95
202009130027,14,75,228
202009130031,14,67,75
202009130032,15,85,93
202009130033,14,68,228
202009130041,14,65,229
202009140004,4,27,4
202009140005,2,18,4
202009140006,3,25,4
202009140007,2,18,4
202009140008,14,67,200
202009140009,12,61,209
202009140012,13,66,422
202009140014,4,29,422
202009140014,1,13,95
202009140015,14,75,97
202009140016,14,75,97
202009140019,10,56,160
202009140024,9,52,228
202009140025,4,34,4
202009140026,2,18,4
202009140027,14,77,4
202009140029,3,23,4
202009140030,4,29,37
202009140030,14,67,37
202009140031,4,29,153
202009140033,22,109,153
202009140034,2,18,147
202009150001,3,25,4
202009150003,2,20,4
202009150008,14,73,4
202009150009,2,20,4
202009150010,8,48,4
202009150011,14,77,4
202009150011,14,67,4
202009150012,7,45,216
202009150013,2,21,33
202009150013,8,49,33
202009150015,14,73,147
202009150015,14,76,147
202009150015,19,99,147
202009150019,4,36,229
202009150025,4,29,422
202009150025,1,13,95
202009150026,14,74,95
202009160001,3,22,4
202009160001,17,94,4
202009160001,14,74,4
202009160004,2,21,4
202009160004,3,24,4
202009160004,17,94,4
202009160007,13,66,422
202009160007,14,76,422
202009160010,4,34,45
202009160013,1,9,160
202009160017,12,62,229
202009160021,2,15,153
202009160022,4,27,4
202009170005,14,72,4
202009170006,3,25,4
202009170014,3,22,4
202009170016,4,27,209
202009170019,4,29,95
202009170020,17,94,200
202009170022,1,12,153
202009170023,15,87,217
202009170026,2,18,182
202009170027,14,67,228
202009170028,1,8,147
202009170029,6,44,173
202009170030,14,75,147
202009170030,3,22,147
202009170031,3,23,45
202009170035,4,34,93
202009170036,14,77,93
202009170037,4,27,209
202009170041,4,29,422
202009170042,4,29,422
202009170044,14,68,45
202009170047,17,94,200
202009170048,4,29,422
202009170048,1,13,95
202009170049,14,75,95
202009180001,4,34,4
202009180002,17,94,4
202009180004,14,72,4
202009180005,4,34,4
202009180008,3,25,4
202009180013,4,29,422
202009180014,4,29,160
202009180015,3,24,4
202009180019,3,25,153
202009180020,14,68,228
202009180021,15,86,217
202009180022,8,49,95
202009180024,4,29,422
202009180024,1,13,95
202009180027,4,29,422
202009180027,1,13,95
202009180030,3,22,4
202009180033,14,67,4
202009180035,12,61,95
202009180036,14,84,92
202009190002,17,94,4
202009190002,14,67,4
202009190003,4,29,4
202009190003,14,67,4
202009190004,2,20,4
202009190006,3,23,4
202009190006,4,34,4
202009190007,2,15,4
202009190010,3,23,92
202009190010,14,67,92
202009190012,14,67,233
202009190013,11,60,160
202009190016,14,75,173
202009190017,3,23,37
202009190018,8,49,217
202009190020,3,25,4
202009190030,14,76,95
202009190031,4,39,95
202009200002,2,21,4
202009200002,3,25,4
202009200007,14,75,229
202009200008,14,75,229
202009200009,14,75,229
202009200012,3,22,4
202009200013,2,15,160
202009200015,14,77,4
202009200017,2,21,4
202009200017,3,25,4
202009200018,14,75,147
202009200019,14,67,45
202009200021,14,84,228
202009200025,14,78,4
202009200026,17,93,92
202009200027,14,68,45
202009200028,4,34,153
202009200029,14,75,137
202009200041,3,23,95
202009210001,3,23,4
202009210006,3,24,4
202009210010,14,76,228
202009210011,4,29,104
202009210014,14,67,4
202009210015,14,67,4
202009210016,2,15,160
202009210016,2,18,160
202009210025,2,15,147
202009210026,3,23,92
202009210027,3,22,92
202009210028,14,77,4
202009210031,4,27,153
202009210032,14,68,92
202009210034,4,29,422
202009210034,1,13,95
202009210035,4,29,422
202009210035,1,13,95
202009210041,14,77,153
202009210042,1,6,153
202009220007,1,10,147
202009220011,3,23,4
202009220012,1,6,229
202009220012,1,7,229
202009220012,14,67,229
202009220013,13,66,422
202009220036,14,75,137
202009220037,14,72,137
202009220043,3,25,4
202009220044,3,22,92
202009220045,14,77,92
202009230001,3,25,4
202009230007,2,18,92
202009230008,3,23,92
202009230009,14,76,147
202009230011,14,113,92
202009230013,4,34,147
202009230016,4,29,123
202009230017,16,90,603
202009230018,14,72,160
202009230019,14,74,182
202009230022,4,29,422
202009230022,1,13,95
202009230023,4,29,422
202009230023,1,13,95
202009230025,3,22,45
202009230026,14,75,137
202009230027,17,94,153
202009230029,14,76,217
202009240004,17,94,4
202009240004,14,76,4
202009240006,17,94,4
202009240007,3,23,92
202009240010,4,29,33
202009240011,2,20,4
202009240012,1,112,92
202009240017,1,2,147
202009240018,4,29,160
202009240019,3,25,4
202009240023,14,75,137
202009240023,2,21,137
202009240024,14,75,137
202009240025,21,107,137
202009240026,14,75,137
202009240026,4,34,137
202009240028,19,99,200
202009250003,3,23,92
202009250005,10,55,69
202009250005,10,53,69
202009250006,4,34,95
202009250006,14,75,95
202009250007,14,72,95
202009250008,14,75,33
202009250008,17,94,33
202009250009,4,34,228
202009250009,8,49,228
202009250012,14,76,228
202009250013,4,34,92
202009250016,14,67,65
202009250017,10,53,153
202009250019,3,22,76
202009250020,3,22,76
202009250021,3,26,229
202009250021,3,25,229
202009250021,4,34,229
202009260001,17,94,4
202009260002,14,73,4
202009260003,3,23,4
202009260009,7,47,422
202009260010,15,85,147
202009260010,14,72,147
202009260011,14,67,200
202009260016,3,25,4
202009260017,4,29,92
202009260018,14,67,229
202009260019,17,94,228
202009260022,14,75,137
202009260023,4,29,92
202009260026,14,72,155
202009260027,14,67,229
202009270001,3,22,4
202009270002,14,74,4
202009270003,3,23,4
202009270004,4,27,4
202009270006,3,25,4
202009270009,4,34,200
202009270010,4,29,422
202009270010,1,13,95
202009270011,4,29,422
202009270011,1,13,95
202009270013,4,27,110
202009270013,17,94,110
202009270014,3,25,92
202009270019,14,76,229
202009270022,10,56,88
202009270023,3,22,4
202009270024,14,77,153
202009270024,3,25,153
202009270029,14,76,217
202009270031,2,15,95
202009270031,4,34,95
202009270033,14,77,213
202009280001,14,73,4
202009280002,14,67,4
202009280006,2,18,92
202009280007,6,44,95
202009280007,14,76,95
202009280010,4,27,37
202009280015,14,76,233
202009280018,3,23,160
202009280019,3,23,160
202009280020,14,77,160
202009280021,4,29,153
202009280022,14,76,4
202009280023,3,22,92
202009280023,14,67,92
202009280024,3,22,92
202009280024,14,67,92
202009280031,19,101,76
202009280035,15,86,200
202009280036,14,76,147
202009290003,14,73,4
202009290004,14,73,4
202009290008,4,34,182
202009290011,14,74,153
202009290011,3,25,153
202009290012,4,34,4
202009290013,3,25,4
202009290014,4,29,92
202009290017,1,12,160
202009290017,4,34,160
202009290018,4,33,4
202009300001,14,113,4
202009300003,3,22,4
202009300005,4,36,4
202009300006,14,67,4
202009300007,4,29,147
202009300009,1,13,95
202009300011,4,35,95
202009300012,6,44,95
202009300012,4,27,422
202009300013,14,84,95
202009300014,22,109,92
202009300015,2,15,92
202009300016,3,25,4
202009300019,14,67,4
202009300020,4,27,229
202009300022,14,67,229
202009300023,14,67,229
202009300025,2,15,160
202009300026,1,2,217
202009300027,14,75,137
202009300027,2,21,137
202009300031,14,73,153
202009300033,15,86,217
202010010003,3,23,4
202010010006,4,29,422
202010010006,1,13,95
202010010007,2,20,182
202010010008,4,29,205
202010010010,4,33,4
202010010015,21,106,200
202010010018,4,36,95
202010010019,22,109,153
202010010022,15,85,147
202010010023,4,34,45
202010010024,14,75,137
202010010024,14,76,137
202010010025,14,75,137
202010010026,14,75,137
202010010027,14,75,137
202010010028,14,75,137
202010010029,14,75,137
202010010030,14,75,137
202010020001,3,23,4
202010020003,3,22,4
202010020004,2,14,4
202010020014,14,76,229
202010020017,4,34,205
202010020017,4,39,205
202010020018,4,34,205
202010020020,14,77,4
202010020021,4,34,4
202010030001,2,20,4
202010030002,2,20,4
202010030004,14,67,4
202010030005,14,73,4
202010030006,3,24,200
202010030009,1,2,182
202010030010,4,27,4
202010030011,2,21,4
202010030011,3,25,4
202010030011,14,68,4
202010030014,4,36,95
202010030015,4,36,95
202010030016,22,109,92
202010030017,11,59,215
202010030020,2,18,4
202010030022,3,25,228
202010030026,1,9,43
202010040002,4,33,4
202010040004,14,77,4
202010040006,14,65,153
202010040007,14,83,95
202010040008,21,106,95
202010040009,2,15,160
202010040010,2,15,160
202010040011,4,34,160
202010040012,4,39,92
202010040013,8,49,4
202010040014,17,94,4
202010040014,14,67,4
202010040015,2,18,4
202010040016,14,75,173
202010040017,14,67,75
202010040020,2,15,160
202010040020,14,68,160
202010040021,2,18,4
202010040022,14,65,33
202010040023,14,69,75
202010040024,14,76,229
202010040025,14,74,229
202010040029,15,86,217
202010050002,3,23,4
202010050003,2,18,4
202010050003,8,49,4
202010050003,14,67,4
202010050004,3,23,4
202010050009,1,8,95
202010050010,2,21,95
202010050011,3,23,95
202010050012,3,23,92
202010050013,3,25,92
202010050014,3,22,95
202010050015,8,48,153
202010050016,14,72,160
202010050016,3,25,160
202010050017,14,67,200
202010050019,4,34,97
202010050020,6,44,95
202010050022,14,76,229
202010050023,3,25,97
202010050035,1,7,43
202010050036,2,21,4
202010060002,4,27,4
202010060005,16,90,153
202010060007,19,99,104
202010060008,22,109,92
202010060009,6,44,182
202010060010,19,101,200
202010060011,2,15,4
202010060013,14,73,160
202010060016,4,34,92
202010060017,4,34,123
202010060018,2,15,147
202010060018,14,75,147
202010060019,4,34,4
202010060020,4,34,228
202010060021,14,75,173
202010060023,14,76,228
202010060024,14,76,228
202010060025,4,34,228
202010060026,4,34,228
202010060027,3,23,4
202010060028,19,99,137
202010060029,4,35,228
202010060031,14,75,228
202010060032,14,76,228
202010060033,2,18,228
202010060037,14,67,123
202010070001,2,18,4
202010070002,3,25,4
202010070003,14,73,4
202010070004,14,75,4
202010070004,17,94,4
202010070005,4,34,4
202010070007,14,75,95
202010070008,2,18,4
202010070008,14,67,4
202010070009,4,35,182
202010070010,14,73,182
202010070011,15,85,4
202010070012,3,24,4
202010070013,14,68,200
202010070015,3,23,160
202010070015,8,48,160
202010070015,14,68,160
202010070016,4,27,182
202010070017,7,47,422
202010070019,14,75,229
202010070020,14,75,229
202010070021,14,72,229
202010070022,14,76,228
202010070023,1,5,228
202010070027,1,6,228
202010080001,3,22,4
202010080003,3,23,4
202010080003,2,20,4
202010080005,17,94,4
202010080008,14,75,95
202010080012,14,79,4
202010080012,4,34,4
202010080014,1,10,160
202010080015,3,25,92
202010080018,3,25,95
202010080020,14,77,153
202010080022,2,15,160
202010080023,4,27,182
202010080027,2,21,35
202010080028,3,24,4
202010080028,14,67,4
202010080029,12,61,76
202010080035,22,109,92
202010090001,19,99,4
202010090002,14,67,4
202010090003,14,65,95
202010090004,14,73,95
202010090006,14,68,200
202010090008,3,25,4
202010090009,3,23,4
202010090010,3,25,4
202010090012,14,68,92
202010090014,1,12,160
202010090016,4,29,153
202010090017,2,15,76
202010090019,14,65,95
202010090020,3,24,147
202010090021,8,49,4
202010090023,4,29,205
202010090023,8,48,205
202010090024,4,34,205
202010090028,22,109,92
202010090029,1,12,43
202010090030,1,9,217
202010100003,19,99,4
202010100005,4,29,4
202010100005,14,67,4
202010100009,14,67,123
202010100010,4,27,153
202010100013,15,85,153
202010100014,3,25,229
202010100017,4,27,92
202010100019,14,71,147
202010100025,5,40,217
202010100027,4,33,4
202010100028,14,76,60
202010100029,14,76,60
202010100031,3,22,43
202010100032,14,84,92
202010100033,2,18,93
202010100034,1,1,92
202010100038,4,39,160
202010100039,14,67,200
202010110006,14,75,137
202010110007,14,75,137
202010110008,4,35,95
202010110009,4,34,92
202010110010,14,75,173
202010110013,14,75,60
202010110014,4,35,228
202010110014,14,67,228
202010110015,14,74,228
202010110016,1,6,228
202010110016,14,76,228
202010110019,3,22,4
202010110020,4,34,160
202010120005,15,85,4
202010120007,4,27,123
202010120008,4,29,209
202010120009,14,72,147
202010120012,14,73,60
202010120015,2,15,182
202010120016,3,22,182
202010120017,4,29,153
202010120018,2,15,160
202010120019,14,67,4
202010120020,2,21,50
202010120020,3,25,50
202010120024,4,29,4
202010120025,14,75,4
202010120026,2,18,45
202010130001,3,23,4
202010130002,14,67,4
202010130003,14,76,4
202010130003,14,77,4
202010130003,2,18,4
202010130004,14,83,4
202010130007,4,34,123
202010130008,19,99,123
202010130010,1,7,95
202010130015,2,18,147
202010130016,2,18,147
202010130017,14,74,4
202010130018,3,25,4
202010130019,3,25,4
202010130020,4,33,4
202010130021,4,32,19
202010130022,14,67,4
202010130023,4,27,4
202010130023,14,67,4
202010130024,4,34,228
202010140002,3,23,4
202010140003,14,73,4
202010140005,14,73,4
202010140006,3,23,4
202010140006,14,67,4
202010140007,4,27,4
202010140007,3,22,4
202010140007,2,21,4
202010140009,14,68,4
202010140010,4,27,60
202010140013,14,75,203
202010140016,1,12,153
202010140017,4,27,153
202010140020,4,35,95
202010140021,14,80,95
202010140024,14,75,137
202010140025,14,75,33
202010140026,14,75,33
202010140027,14,75,33
202010140031,4,29,182
202010140033,3,25,160
202010140034,14,76,60
202010140034,4,34,60
202010150001,4,27,4
202010150003,4,29,153
202010150004,1,1,153
202010150004,4,29,153
202010150005,14,77,92
202010150007,14,72,95
202010150008,14,72,95
202010150009,3,22,4
202010150010,14,67,182
202010150011,4,27,4
202010150014,14,75,4
202010150016,7,47,422
202010150017,7,47,422
202010150019,15,86,147
202010150020,15,85,4
202010150024,2,18,4
202010150024,2,20,4
202010150026,14,75,4
202010150027,14,77,160
202010150030,14,76,137
202010160002,2,20,4
202010160002,2,18,4
202010160004,3,25,4
202010160005,17,94,4
202010160007,8,48,69
202010160012,14,78,4
202010160014,14,73,4
202010160017,14,67,37
202010160021,14,75,229
202010160022,14,75,229
202010160023,19,100,92
202010160024,4,27,92
202010160024,3,22,92
202010160025,4,37,422
202010160026,14,74,4
202010160028,4,27,147
202010160029,1,10,153
202010160031,14,77,45
202010160037,2,15,92
202010170001,14,77,4
202010170003,4,27,4
202010170004,4,27,4
202010170006,14,71,95
202010170007,14,84,95
202010170016,3,23,4
202010170018,2,15,160
202010170019,4,29,153
202010170020,8,50,4
202010170021,4,29,229
202010170023,14,76,228
202010170024,14,76,228
202010170025,14,76,228
202010170027,19,103,4
202010170028,3,25,4
202010170029,8,50,4
202010170030,15,85,4
202010170033,14,67,200
202010170035,14,73,200
202010180002,4,35,4
202010180003,14,67,4
202010180004,14,76,4
202010180005,14,67,4
202010180006,3,22,4
202010180006,2,21,4
202010180006,14,67,4
202010180008,4,29,182
202010180011,3,23,92
202010180011,14,74,92
202010180012,19,103,123
202010180013,14,73,95
202010180014,2,15,95
202010180015,3,23,95
202010180016,14,74,4
202010180016,3,25,4
202010180017,8,48,153
202010180018,4,33,153
202010180019,14,68,153
202010180020,2,20,4
202010180023,4,27,4
202010180024,10,56,1003
202010180025,14,75,137
202010180026,4,34,200
202010180027,14,67,138
202010180028,3,22,104
202010180030,14,71,65
202010180032,2,19,217
202010190002,2,18,4
202010190003,4,27,4
202010190007,3,25,92
202010190008,3,25,92
202010190009,2,15,95
202010190010,4,29,42
202010190011,1,12,92
202010190012,12,62,422
202010190021,4,34,228
202010190022,4,29,95
202010190025,4,29,4
202010190027,14,68,217
202010200002,3,23,4
202010200003,3,23,4
202010200004,19,99,4
202010200011,14,84,95
202010200012,14,73,95
202010200013,14,72,95
202010200014,14,79,200
202010200016,2,18,182
202010200018,14,113,92
202010200020,19,101,153
202010200021,4,34,92
202010200022,4,34,228
202010200024,14,75,228
202010200026,14,68,60
202010200027,14,75,137
202010200028,14,75,137
202010200029,14,75,137
202010200032,3,25,228
202010200034,4,34,422
202010200035,14,73,4
202010200037,2,15,205
202010210005,2,20,4
202010210005,3,25,4
202010210006,3,26,229
202010210007,14,68,4
202010210008,14,84,214
202010210009,4,35,95
202010210010,14,73,95
202010210014,3,22,147
202010210015,4,36,147
202010210016,3,22,147
202010210017,3,22,147
202010210018,3,22,147
202010210020,4,37,422
202010210021,4,34,228
202010210022,14,68,228
202010210024,3,22,147
202010210025,3,22,147
202010210026,14,67,195
202010210027,14,67,195
202010210028,14,65,195
202010210029,14,65,195
202010210031,3,22,147
202010210033,3,25,92
202010210034,4,27,4
202010210035,14,72,65
202010210036,14,76,75
202010210037,4,29,92
202010210040,10,53,147
202010210042,3,23,4
202010210042,14,67,4
202010210044,14,84,214
202010220001,14,74,4
202010220001,4,34,4
202010220002,14,73,4
202010220003,14,67,4
202010220004,15,85,200
202010220005,19,103,95
202010220005,14,67,95
202010220007,3,23,92
202010220016,14,72,229
202010220017,14,72,229
202010220018,2,18,4
202010220022,2,21,98
202010220023,8,49,92
202010220024,4,27,4
202010230008,15,85,4
202010230010,4,29,95
202010230013,4,29,147
202010230014,4,34,160
202010230015,14,68,60
202010230018,4,35,228
202010230019,14,67,195
202010230021,14,73,4
202010230022,1,10,146
202010230024,6,44,173
202010230025,6,44,173
202010230026,4,39,95
202010240001,1,13,4
202010240001,9,52,4
202010240002,14,73,4
202010240003,8,49,4
202010240004,8,49,37
202010240009,3,23,4
202010240011,2,21,147
202010240011,3,22,147
202010240011,4,27,147
202010240013,14,77,228
202010240014,1,112,228
202010240015,14,76,60
202010240016,4,27,147
202010240019,4,34,229
202010240020,4,34,229
202010240021,14,76,229
202010240022,19,103,4
202010240023,14,67,4
202010240024,4,27,173
202010240029,1,6,228
202010240030,1,6,228
202010250001,3,25,4
202010250002,14,67,4
202010250003,14,67,4
202010250004,14,73,4
202010250005,14,73,4
202010250008,14,72,147
202010250009,14,74,153
202010250011,2,18,95
202010250013,7,47,422
202010250014,4,34,95
202010250015,14,76,75
202010250016,2,21,75
202010250020,2,18,4
202010250020,14,67,4
202010250022,14,67,233
202010250023,2,19,217
202010250024,4,27,173
202010250025,6,44,173
202010260001,3,25,4
202010260002,4,29,4
202010260004,14,73,4
202010260005,14,67,4
202010260007,14,83,95
202010260008,14,67,209
202010260009,4,27,182
202010260010,4,34,200
202010260011,3,25,137
202010260011,14,75,137
202010260015,1,7,228
202010260015,4,34,228
202010260016,14,67,4
202010260019,4,27,4
202010260021,14,68,147
202010270001,14,78,4
202010270002,14,73,4
202010270003,3,25,4
202010270004,2,20,4
202010270005,14,73,4
202010270006,3,22,4
202010270006,14,67,4
202010270007,2,21,4
202010270007,4,27,4
202010270007,14,67,4
202010270008,2,15,182
202010270009,8,49,153
202010270010,14,73,4
202010270011,14,68,95
202010270012,14,67,95
202010270013,14,73,95
202010270018,4,36,4
202010270020,4,34,200
202010270021,4,34,200
202010270022,4,34,200
202010270023,4,34,200
202010270024,4,34,200
202010270025,4,34,200
202010270026,4,34,200
202010270030,6,44,173
202010270031,2,18,138
202010270032,4,35,228
202010270037,14,67,4
202010270038,14,75,4
202010280002,3,25,4
202010280003,1,7,4
202010280005,14,73,4
202010280006,15,86,229
202010280006,14,76,229
202010280006,14,67,229
202010280007,3,23,4
202010280008,3,23,4
202010280010,2,18,182
202010280010,14,77,182
202010280011,14,72,95
202010280012,4,34,95
202010280016,4,34,92
202010280017,4,35,153
202010280018,14,72,95
202010280022,14,76,228
202010280023,14,76,228
202010280026,14,75,173
202010280027,14,75,173
202010280028,14,75,173
202010280030,3,23,147
202010280030,14,73,147
202010280031,3,22,35
202010290001,7,46,69
202010290002,15,85,69
202010290002,14,68,69
202010290003,3,25,69
202010290003,14,67,69
202010290004,4,34,92
202010290005,22,109,92
202010290006,19,102,69
202010290009,3,25,153
202010290009,14,69,153
202010290012,2,15,45
202010290014,14,77,45
202010290015,14,68,147
202010290020,12,62,422
202010300001,17,94,229
202010300001,14,75,229
202010300003,3,22,167
202010300005,4,29,182
202010300007,3,23,92
202010300008,4,39,95
202010300009,3,22,92
202010300010,3,25,43
202010300012,4,34,214
202010300014,10,55,5
202010300016,17,94,4
202010300017,4,35,228
202010300017,14,74,228
202010300018,4,34,4
202010300019,3,25,92
202010300022,12,61,422
202010300025,15,86,217
202010310003,2,18,4
202010310004,2,18,92
202010310005,4,27,95
202010310007,14,74,95
202010310007,6,43,95
202010310009,14,68,228
202010310011,15,86,69
202010310012,14,73,147
202010310015,14,75,137
202010310016,14,75,137
202010310017,14,75,137
202010310018,14,75,137
202010310019,14,75,137
202010310020,10,54,137
202010310020,14,67,137
202010310027,3,24,160
202010310028,2,15,182
202010310028,12,61,182
202011010002,14,83,95
202011010003,2,21,4
202011010005,2,18,4
202011010006,3,24,4
202011010007,4,35,4
202011010008,15,85,4
202011010009,14,67,4
202011010011,14,75,137
202011010012,14,75,137
202011010013,14,75,137
202011010016,1,2,37
202011010017,14,71,65
202011010020,14,67,65
202011010021,14,67,65
202011010022,2,20,182
202011010023,14,75,182
202011010026,1,12,65
202011010028,14,75,123
202011010028,4,34,123
202011010029,2,15,45
202011010029,14,77,45
202011020001,4,33,4
202011020002,3,23,4
202011020005,14,73,4
202011020006,4,34,4
202011020006,14,67,4
202011020007,14,67,999
202011020007,3,25,15
202011020008,8,49,4
202011020008,4,34,4
202011020009,14,67,137
202011020019,10,56,130
202011020020,14,74,4
202011020021,14,74,200
202011020023,12,62,422
202011020024,4,29,147
202011020032,1,7,95
202011030001,4,35,4
202011030003,3,23,4
202011030003,17,94,4
202011030004,3,22,4
202011030006,8,49,37
202011030006,8,48,37
202011030007,4,27,4
202011030007,14,76,4
202011030008,14,73,123
202011030009,8,49,37
202011030013,4,27,153
202011030014,14,75,200
202011030015,2,15,160
202011030016,4,27,229
202011030017,2,19,217
202011030018,14,83,45
202011030019,14,83,45
202011030024,4,34,95
202011030024,14,72,95
202011030024,14,67,95
202011030026,2,18,95
202011030027,14,67,200
202011040001,1,12,209
202011040002,4,34,95
202011040006,8,49,37
202011040010,3,25,4
202011040011,3,22,4
202011040011,14,67,4
202011040012,4,36,97
202011040013,16,90,603
202011040015,3,25,92
202011040017,14,67,200
202011040018,14,76,228
202011040019,4,27,228
202011040021,1,12,92
202011040022,14,77,45
202011040023,14,77,45
202011050002,4,34,4
